"municipio_res","CVE_MUN","NOM_MUN","sector","grupoedad","sexo","fecha_sintomas","observaciones","confirmados","decesos","pruebas","confirmados_lab","descartados_lab","sospechosos","hospitalizados","uci","neumonia","intubado","ambulatorios"
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-06-17,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-06-18,3,1,0,3,1,2,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-06-19,6,5,0,6,5,1,0,0,0,0,0,5
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-06-20,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-06-21,4,2,0,4,2,2,0,0,0,0,0,2
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-06-22,5,4,0,5,4,1,0,0,0,0,0,4
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-06-24,3,3,0,3,3,0,0,0,0,0,0,3
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-06-25,11,9,0,11,9,2,0,0,0,0,0,9
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-06-26,3,1,0,3,1,2,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-06-27,4,3,0,4,3,1,0,0,0,0,0,3
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-06-28,2,1,0,2,1,1,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-06-29,6,4,0,6,4,2,0,0,0,0,0,4
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-06-30,5,3,0,5,3,2,0,1,0,1,1,2
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-07-01,2,2,0,2,2,0,0,0,0,0,0,2
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-07-05,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-07-07,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-07-10,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","30-59","Mujer",2022-07-17,2,2,0,2,2,0,0,0,0,0,0,2
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-01-04,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-01-07,2,2,0,2,2,0,0,0,0,0,0,2
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-01-08,2,2,0,2,2,0,0,0,0,0,0,2
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-01-10,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-01-15,2,2,0,2,2,0,0,0,0,0,0,2
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-01-21,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-01-22,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-01-26,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-01-28,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-01-29,2,2,0,2,2,0,0,0,0,0,0,2
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-01-31,3,3,0,3,3,0,0,0,0,0,0,3
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-02-03,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-02-05,2,1,0,2,1,1,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-02-07,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-02-22,3,3,0,3,3,0,0,0,0,0,0,3
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-06-02,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-06-07,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-06-15,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-06-16,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-07-11,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Hombre",2022-07-18,1,1,0,1,1,0,0,1,0,2,1,0
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-01,2,2,0,2,2,0,0,0,0,1,0,2
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-02,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-04,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-07,2,2,0,2,2,0,0,0,0,0,0,2
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-09,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-10,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-12,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-14,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-16,2,2,0,2,2,0,0,0,0,0,0,2
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-17,2,2,0,2,2,0,0,0,0,0,0,2
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-18,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-20,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-21,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-23,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-26,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-27,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-01-28,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-02-03,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-02-07,2,2,0,2,2,0,0,0,0,0,0,2
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-02-08,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-02-10,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-02-13,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-02-19,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-02-23,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-03-04,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-03-06,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-03-08,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-03-09,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-03-13,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-04-01,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-05-30,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-06-02,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-06-14,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-06-15,2,1,0,2,1,1,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-06-16,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-06-20,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-06-24,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-06-27,2,2,0,2,2,0,0,0,0,0,0,2
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-06-28,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-07-01,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-07-25,1,1,0,1,1,0,0,1,0,2,1,0
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-07-28,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","Estatal","60 o más","Mujer",2022-08-16,1,1,0,1,1,0,0,1,1,2,1,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-01,4,2,0,4,2,2,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-02,7,3,0,7,3,4,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-03,5,2,0,5,2,3,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-04,5,0,0,5,0,5,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-05,12,3,0,12,3,9,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-06,8,3,0,8,3,5,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-07,4,1,0,4,1,3,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-08,2,1,0,2,1,1,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-09,5,2,0,5,2,3,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-10,11,8,0,11,8,3,0,0,0,0,0,8
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-11,6,4,0,6,4,2,0,0,0,0,0,4
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-12,4,1,0,4,1,3,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-13,11,4,0,11,4,7,0,0,0,0,0,4
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-14,5,3,0,5,3,2,0,0,0,1,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-15,3,2,0,3,2,1,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-16,6,3,0,6,3,3,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-17,6,5,0,6,5,1,0,0,0,0,0,5
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-18,5,4,0,5,4,1,0,0,0,0,0,4
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-19,4,3,0,4,3,1,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-20,9,4,0,8,4,4,1,0,0,0,0,4
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-21,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-22,6,5,0,6,5,1,0,0,0,0,0,5
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-23,4,4,0,4,4,0,0,0,0,0,0,4
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-24,5,3,0,5,3,2,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-25,11,5,0,11,5,6,0,0,0,0,0,5
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-26,5,1,0,5,1,4,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-27,5,3,0,5,3,2,0,0,0,1,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-28,3,2,0,3,2,1,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-29,8,6,0,8,6,2,0,0,0,0,0,6
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-30,5,3,0,5,3,2,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-01-31,10,6,0,10,6,4,0,0,0,0,0,6
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-01,9,3,0,9,3,6,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-02,3,1,0,3,1,2,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-03,3,1,0,3,1,2,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-04,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-05,7,3,0,7,3,4,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-06,5,5,0,5,5,0,0,0,0,0,0,5
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-07,5,1,0,5,1,4,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-08,2,1,0,2,1,1,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-09,3,2,0,3,2,1,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-11,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-12,5,2,0,5,2,3,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-13,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-14,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-15,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-16,4,1,0,4,1,3,0,1,0,2,1,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-17,4,1,0,4,1,3,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-18,2,2,0,2,2,0,0,1,0,2,1,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-19,3,2,0,3,2,1,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-20,5,0,0,5,0,5,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-21,8,2,0,8,2,6,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-22,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-23,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-24,7,0,0,7,0,7,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-25,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-26,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-27,4,0,0,4,0,4,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-02-28,5,1,0,5,1,4,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-01,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-02,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-03,5,0,0,5,0,5,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-04,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-05,4,0,0,4,0,4,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-06,6,0,0,6,0,6,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-07,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-08,3,0,0,3,0,3,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-09,3,0,0,3,0,3,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-10,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-11,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-12,7,0,0,7,0,7,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-13,6,0,0,6,0,6,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-14,3,0,0,3,0,3,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-15,5,0,0,5,0,5,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-17,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-18,3,0,0,3,0,3,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-19,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-20,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-21,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-23,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-25,4,0,0,4,0,4,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-26,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-27,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-28,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-29,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-30,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-03-31,4,0,0,4,0,4,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-01,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-02,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-03,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-04,4,0,0,4,0,4,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-05,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-06,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-07,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-08,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-09,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-10,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-11,2,1,0,2,1,1,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-14,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-15,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-16,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-18,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-19,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-20,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-26,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-28,1,0,0,0,0,0,1,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-04-30,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-05-01,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-05-03,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-05-04,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-05-05,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-05-07,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-05-12,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-05-17,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-05-19,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-05-22,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-05-26,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-05-27,2,1,0,2,1,1,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-05-28,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-05-30,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-02,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-04,1,1,0,1,1,0,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-06,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-07,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-08,3,1,0,3,1,2,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-09,2,1,0,2,1,1,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-10,1,0,0,1,0,1,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-11,2,1,0,2,1,1,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-12,2,0,0,2,0,2,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-13,4,3,0,4,3,1,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-14,3,0,0,3,0,3,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-15,3,0,0,3,0,3,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-16,6,2,0,6,2,4,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-17,4,0,0,4,0,4,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-18,3,0,0,3,0,3,0,0,0,0,0,0
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-19,5,5,0,5,5,0,0,0,0,0,0,5
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-20,8,1,0,8,1,7,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-21,7,3,0,7,3,4,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-22,6,3,0,6,3,3,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-23,4,2,0,4,2,2,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-24,5,3,0,5,3,2,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-25,9,5,0,9,5,4,0,0,0,0,0,5
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-26,7,6,0,7,6,1,0,0,0,0,0,6
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-27,5,3,0,5,3,2,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-28,6,4,0,6,4,2,0,0,0,0,0,4
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-29,8,5,0,8,5,3,0,0,0,0,0,5
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-06-30,9,3,0,9,3,6,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-01,3,1,0,3,1,2,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-02,7,5,0,7,5,2,0,0,0,0,0,5
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-03,11,3,0,11,3,8,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-04,10,5,0,10,5,5,0,0,0,0,0,5
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-05,7,3,0,7,3,4,0,1,0,1,1,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-06,5,2,0,5,2,3,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-07,5,2,0,5,2,3,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-08,3,3,0,3,3,0,0,0,0,0,0,3
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-09,3,1,0,3,1,2,0,0,0,0,0,1
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-10,8,6,0,8,6,2,0,0,0,0,0,6
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-11,10,8,0,10,8,2,0,0,0,0,0,8
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-12,7,4,0,7,4,3,0,0,0,0,0,4
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-13,8,2,0,8,2,6,0,0,0,0,0,2
18,26018,"Cajeme","IMSS","0-14","Hombre",2022-07-14,5,4,0,5,4,1,0,0,0,0,0,4
